angle_target_deg,trial,t_release_s,timestamp_unix,pos_rad,pos_deg,vel_rad_s,torque_Nm,temp_C
15.000,2,1.8304,1784130305.484252,0.243018,13.924,0.006546,0.01089,30.0
15.000,2,1.8468,1784130305.500677,0.243018,13.924,0.009567,-0.00278,30.0
15.000,2,1.8627,1784130305.516519,0.242634,13.902,-0.001511,-0.00534,30.0
15.000,2,1.8788,1784130305.532699,0.243018,13.924,-0.027695,-0.03354,30.0
15.000,2,1.8945,1784130305.548351,0.243018,13.924,0.059922,0.01987,30.0
15.000,2,1.9110,1784130305.564856,0.243018,13.924,-0.015610,0.01260,30.0
15.000,2,1.9264,1784130305.580245,0.243018,13.924,0.013596,0.02286,30.0
15.000,2,1.9425,1784130305.596328,0.242634,13.902,0.002518,0.01859,30.0
15.000,2,1.9591,1784130305.612915,0.243018,13.924,-0.039780,-0.00235,30.0
15.000,2,1.9746,1784130305.628461,0.243018,13.924,0.005539,-0.00150,30.0
15.000,2,1.9901,1784130305.643981,0.242634,13.902,0.008560,-0.00406,30.0
15.000,2,2.0059,1784130305.659765,0.243018,13.924,-0.030716,0.01773,30.0
15.000,2,2.0219,1784130305.675733,0.242634,13.902,0.003525,0.00449,30.0
15.000,2,2.0379,1784130305.691745,0.243018,13.924,-0.064958,-0.01260,30.0
15.000,2,2.0536,1784130305.707476,0.242634,13.902,-0.028702,-0.00919,30.0
15.000,2,2.0693,1784130305.723133,0.243018,13.924,0.014603,-0.02072,30.0
15.000,2,2.0853,1784130305.739177,0.243018,13.924,0.035752,0.00320,30.0
15.000,2,2.0954,1784130305.749281,0.243018,13.924,-0.044816,-0.01218,30.0
15.000,2,2.1103,1784130305.764112,0.243018,13.924,0.033738,-0.02286,30.0
15.000,2,2.1262,1784130305.780018,0.243018,13.924,0.006546,0.00748,30.0
15.000,2,2.1420,1784130305.795824,0.243018,13.924,-0.035752,-0.01132,30.0
15.000,2,2.1581,1784130305.811912,0.242634,13.902,-0.014603,-0.00449,30.0
15.000,2,2.1738,1784130305.827619,0.242634,13.902,0.025681,-0.00150,30.0
15.000,2,2.1903,1784130305.844121,0.243018,13.924,0.017624,-0.02628,30.0
15.000,2,2.2058,1784130305.859674,0.243018,13.924,0.015610,0.01730,30.0
15.000,2,2.2216,1784130305.875478,0.243018,13.924,0.002518,0.00748,30.0
15.000,2,2.2383,1784130305.892184,0.242634,13.902,-0.057908,0.00363,30.0
15.000,2,2.2537,1784130305.907598,0.242634,13.902,0.015610,0.00748,30.0
15.000,2,2.2695,1784130305.923302,0.242634,13.902,0.008560,0.00406,30.0
15.000,2,2.2851,1784130305.938966,0.242634,13.902,-0.008560,0.02884,30.0
15.000,2,2.3011,1784130305.954911,0.243018,13.924,0.020645,0.02628,30.0
15.000,2,2.3169,1784130305.970738,0.243018,13.924,0.020645,0.00064,30.0
15.000,2,2.3328,1784130305.986642,0.243018,13.924,0.013596,0.00961,30.0
15.000,2,2.3484,1784130306.002302,0.243018,13.924,-0.002518,-0.00876,30.0
15.000,2,2.3643,1784130306.018106,0.242634,13.902,-0.028702,-0.00534,30.0
15.000,2,2.3804,1784130306.034206,0.242634,13.902,0.027695,-0.01260,30.0
15.000,2,2.3964,1784130306.050221,0.243018,13.924,0.040787,0.01260,30.0
15.000,2,2.4126,1784130306.066467,0.243018,13.924,0.003525,0.00064,30.0
15.000,2,2.4280,1784130306.081861,0.242634,13.902,-0.047837,0.00876,30.0
15.000,2,2.4438,1784130306.097627,0.243018,13.924,-0.013596,-0.06174,30.0
15.000,2,2.4603,1784130306.114147,0.243018,13.924,0.011582,0.00662,30.0
15.000,2,2.4759,1784130306.129770,0.242634,13.902,0.015610,0.00491,30.0
15.000,2,2.4919,1784130306.145759,0.242634,13.902,-0.075029,0.01132,30.0
15.000,2,2.5084,1784130306.162225,0.243018,13.924,0.017624,0.01260,30.0
15.000,2,2.5236,1784130306.177424,0.243018,13.924,-0.063951,0.01688,30.0
15.000,2,2.5393,1784130306.193178,0.243018,13.924,0.033738,0.01859,30.0
15.000,2,2.5551,1784130306.208902,0.243018,13.924,-0.023667,0.01132,30.0
15.000,2,2.5709,1784130306.224713,0.243018,13.924,0.015610,0.00278,30.0
15.000,2,2.5866,1784130306.240464,0.243018,13.924,0.029709,-0.00748,30.0
15.000,2,2.6024,1784130306.256298,0.243018,13.924,-0.001511,-0.01645,30.0
15.000,2,2.6186,1784130306.272432,0.243018,13.924,-0.033738,0.02286,30.0
15.000,2,2.6299,1784130306.283751,0.243018,13.924,-0.008560,0.00491,30.0
15.000,2,2.6466,1784130306.300498,0.243018,13.924,0.000504,0.01346,30.0
15.000,2,2.6624,1784130306.316214,0.242634,13.902,-0.035752,-0.01901,30.0
15.000,2,2.6782,1784130306.332036,0.242634,13.902,-0.048844,-0.00790,30.0
15.000,2,2.6943,1784130306.348111,0.243018,13.924,0.009567,0.01175,30.0
15.000,2,2.7107,1784130306.364595,0.243018,13.924,0.067979,-0.01688,30.0
15.000,2,2.7273,1784130306.381139,0.243018,13.924,-0.050858,-0.03397,30.0
15.000,2,2.7437,1784130306.397531,0.242634,13.902,-0.085100,-0.00064,30.0
15.000,2,2.7594,1784130306.413280,0.242634,13.902,-0.037766,0.00449,30.0
15.000,2,2.7754,1784130306.429270,0.242634,13.902,0.020645,0.00278,30.0
15.000,2,2.7911,1784130306.444921,0.243018,13.924,0.034745,-0.00790,30.0
15.000,2,2.8070,1784130306.460843,0.243018,13.924,0.025681,-0.01816,30.0
15.000,2,2.8227,1784130306.476553,0.242634,13.902,-0.075029,-0.00406,30.0
15.000,2,2.8384,1784130306.492220,0.243018,13.924,0.004532,0.00491,30.0
15.000,2,2.8543,1784130306.508106,0.242634,13.902,-0.015610,0.00961,30.0
15.000,2,2.8700,1784130306.523897,0.242634,13.902,-0.049851,-0.02371,30.0
15.000,2,2.8860,1784130306.539888,0.243018,13.924,0.032731,-0.00021,30.0
15.000,2,2.9020,1784130306.555835,0.242634,13.902,0.035752,0.00876,30.0
15.000,2,2.9177,1784130306.571546,0.242634,13.902,-0.014603,0.01730,30.0
15.000,2,2.9330,1784130306.586841,0.242634,13.902,-0.029709,0.01773,30.0
15.000,2,2.9488,1784130306.602628,0.242634,13.902,-0.074022,-0.00406,30.0
15.000,2,2.9644,1784130306.618255,0.242634,13.902,0.066972,0.01004,30.0
15.000,2,2.9805,1784130306.634368,0.242634,13.902,-0.004532,0.00705,30.0
15.000,2,2.9962,1784130306.650074,0.242634,13.902,-0.008560,-0.00064,30.0
15.000,2,3.0119,1784130306.665744,0.242634,13.902,-0.013596,-0.01303,30.0
15.000,2,3.0275,1784130306.681375,0.243018,13.924,0.003525,-0.01047,30.0
15.000,2,3.0431,1784130306.696988,0.243018,13.924,0.028702,-0.05747,30.0
15.000,2,3.0591,1784130306.712980,0.243018,13.924,-0.024674,0.01260,30.0
15.000,2,3.0747,1784130306.728516,0.243018,13.924,0.060929,0.01431,30.0
15.000,2,3.0903,1784130306.744183,0.243018,13.924,-0.004532,0.00363,30.0
15.000,2,3.1062,1784130306.760054,0.242634,13.902,0.022660,-0.00705,30.0
15.000,2,3.1226,1784130306.776441,0.242634,13.902,0.013596,-0.01089,30.0
15.000,2,3.1379,1784130306.791730,0.243018,13.924,0.065965,-0.00491,30.0
15.000,2,3.1540,1784130306.807849,0.243018,13.924,0.061936,-0.00320,30.0
15.000,2,3.1646,1784130306.818444,0.243018,13.924,-0.049851,-0.01132,30.0
15.000,2,3.1803,1784130306.834124,0.242634,13.902,-0.000504,0.01218,30.0
15.000,2,3.1962,1784130306.850061,0.243018,13.924,0.019638,-0.00235,30.0
15.000,2,3.2123,1784130306.866104,0.243018,13.924,-0.007553,-0.04636,30.0
15.000,2,3.2280,1784130306.881857,0.243018,13.924,0.013596,0.00449,30.0
15.000,2,3.2445,1784130306.898389,0.242634,13.902,-0.040787,-0.01218,30.0
15.000,2,3.2598,1784130306.913699,0.242634,13.902,-0.008560,0.00491,30.0
15.000,2,3.2759,1784130306.929770,0.243018,13.924,0.021653,0.01132,30.0
15.000,2,3.2923,1784130306.946132,0.242634,13.902,0.013596,-0.00790,30.0
15.000,2,3.3082,1784130306.962009,0.242634,13.902,-0.005539,-0.00064,30.0
15.000,2,3.3242,1784130306.978036,0.243018,13.924,0.048844,0.02029,30.0
15.000,2,3.3398,1784130306.993670,0.243018,13.924,-0.045823,-0.00320,30.0
15.000,2,3.3556,1784130307.009473,0.243018,13.924,0.017624,0.00577,30.0
15.000,2,3.3716,1784130307.025475,0.242634,13.902,-0.031724,0.00363,30.0
15.000,2,3.3877,1784130307.041518,0.242634,13.902,-0.053880,-0.01175,30.0
15.000,2,3.4038,1784130307.057636,0.242634,13.902,-0.001511,0.02542,30.0
15.000,2,3.4196,1784130307.073428,0.242634,13.902,-0.015610,0.01047,30.0
15.000,2,3.4353,1784130307.089180,0.243018,13.924,0.046830,0.00406,30.0
15.000,2,3.4512,1784130307.105070,0.242634,13.902,-0.004532,0.01389,30.0
15.000,2,3.4674,1784130307.121277,0.242634,13.902,-0.024674,0.00620,30.0
15.000,2,3.4832,1784130307.137068,0.242634,13.902,-0.007553,0.02200,30.0
15.000,2,3.4989,1784130307.152713,0.243018,13.924,-0.012589,-0.00577,30.0
15.000,2,3.5147,1784130307.168586,0.243018,13.924,0.012589,-0.00107,30.0
15.000,2,3.5307,1784130307.184567,0.243018,13.924,0.009567,0.02841,30.0
15.000,2,3.5467,1784130307.200528,0.242634,13.902,0.026688,0.01389,30.0
15.000,2,3.5624,1784130307.216223,0.242634,13.902,-0.013596,0.02029,30.0
15.000,2,3.5783,1784130307.232124,0.243018,13.924,-0.014603,-0.01602,30.0
15.000,2,3.5944,1784130307.248244,0.243018,13.924,-0.023667,-0.00919,30.0
15.000,2,3.6102,1784130307.264075,0.242634,13.902,-0.018631,-0.00705,30.0
15.000,2,3.6261,1784130307.279997,0.243018,13.924,0.003525,-0.01431,30.0
15.000,2,3.6422,1784130307.296072,0.242634,13.902,-0.026688,-0.01987,30.0
15.000,2,3.6580,1784130307.311878,0.242634,13.902,0.006546,0.01688,30.0
15.000,2,3.6741,1784130307.327960,0.242634,13.902,-0.003525,0.01260,30.0
15.000,2,3.6856,1784130307.339446,0.242634,13.902,0.040787,-0.00919,30.0
15.000,2,3.7012,1784130307.355006,0.242634,13.902,0.015610,0.01559,30.0
15.000,2,3.7172,1784130307.371080,0.242634,13.902,0.064958,-0.00662,30.0
15.000,2,3.7323,1784130307.386192,0.242634,13.902,0.007553,0.00577,30.0
15.000,2,3.7481,1784130307.401960,0.242634,13.902,0.066972,0.00107,30.0
15.000,2,3.7640,1784130307.417846,0.242634,13.902,0.053880,-0.01602,30.0
15.000,2,3.7798,1784130307.433669,0.242634,13.902,-0.009567,-0.01346,30.0
15.000,2,3.7958,1784130307.449697,0.242634,13.902,-0.020645,-0.00021,30.0
15.000,2,3.8119,1784130307.465783,0.242634,13.902,0.032731,0.00363,30.0
15.000,2,3.8279,1784130307.481788,0.242634,13.902,0.002518,0.02029,30.0
15.000,2,3.8440,1784130307.497891,0.242634,13.902,0.060929,-0.02542,30.0
15.000,2,3.8599,1784130307.513790,0.242634,13.902,0.024674,-0.01517,30.0
15.000,2,3.8763,1784130307.530190,0.242634,13.902,0.032731,-0.00406,30.0
15.000,2,3.8922,1784130307.546097,0.242634,13.902,-0.032731,-0.00620,30.0
15.000,2,3.9081,1784130307.561978,0.243018,13.924,0.047837,-0.00150,30.0
15.000,2,3.9241,1784130307.577903,0.242634,13.902,-0.003525,-0.00620,30.0
15.000,2,3.9400,1784130307.593898,0.242634,13.902,-0.019638,0.01047,30.0
15.000,2,3.9561,1784130307.609917,0.243018,13.924,0.071000,0.01431,30.0
15.000,2,3.9719,1784130307.625744,0.242634,13.902,-0.031724,0.01004,30.0
15.000,2,3.9879,1784130307.641798,0.242634,13.902,-0.025681,0.00577,30.0
15.000,2,4.0039,1784130307.657749,0.242634,13.902,-0.008560,-0.00919,30.0
15.000,2,4.0193,1784130307.673193,0.242634,13.902,-0.034745,-0.01901,30.0
15.000,2,4.0349,1784130307.688717,0.242634,13.902,0.057908,-0.00320,30.0
15.000,2,4.0506,1784130307.704465,0.242634,13.902,0.007553,0.00790,30.0
15.000,2,4.0667,1784130307.720536,0.242634,13.902,-0.045823,-0.01602,30.0
15.000,2,4.0825,1784130307.736325,0.243018,13.924,0.082078,-0.00577,30.0
15.000,2,4.0984,1784130307.752271,0.243018,13.924,0.034745,-0.00150,30.0
15.000,2,4.1142,1784130307.768081,0.242634,13.902,-0.026688,0.02499,30.0
15.000,2,4.1303,1784130307.784161,0.242634,13.902,-0.038773,-0.00278,30.0
15.000,2,4.1464,1784130307.800249,0.242634,13.902,-0.013596,0.00620,30.0
15.000,2,4.1632,1784130307.817039,0.242634,13.902,0.027695,-0.00406,30.0
15.000,2,4.1788,1784130307.832677,0.242634,13.902,-0.026688,-0.00534,30.0
15.000,2,4.1948,1784130307.848686,0.243018,13.924,0.007553,0.00363,30.0
15.000,2,4.2112,1784130307.865046,0.242634,13.902,0.047837,-0.01004,30.0
15.000,2,4.2202,1784130307.874009,0.242634,13.902,-0.011582,0.00150,30.0
15.000,2,4.2351,1784130307.888994,0.242634,13.902,0.002518,-0.00534,30.0
15.000,2,4.2515,1784130307.905385,0.242634,13.902,0.061936,0.00662,30.0
15.000,2,4.2678,1784130307.921675,0.242634,13.902,0.023667,-0.01047,30.0
15.000,2,4.2836,1784130307.937463,0.242634,13.902,0.004532,0.00705,30.0
15.000,2,4.3000,1784130307.953856,0.242634,13.902,0.009567,-0.00107,30.0
15.000,2,4.3158,1784130307.969630,0.242634,13.902,-0.044816,0.01901,30.0
15.000,2,4.3314,1784130307.985237,0.242634,13.902,-0.031724,0.00662,30.0
15.000,2,4.3473,1784130308.001137,0.243018,13.924,0.050858,-0.01944,30.0
15.000,2,4.3627,1784130308.016561,0.242634,13.902,-0.014603,0.02286,30.0
15.000,2,4.3786,1784130308.032485,0.243018,13.924,-0.026688,0.03397,30.0
15.000,2,4.3946,1784130308.048417,0.242634,13.902,0.001511,-0.00235,30.0
15.000,2,4.4105,1784130308.064363,0.242634,13.902,0.008560,-0.01559,30.0
15.000,2,4.4265,1784130308.080374,0.242634,13.902,0.021653,0.01559,30.0
15.000,2,4.4425,1784130308.096347,0.242634,13.902,-0.016617,-0.00064,30.0
15.000,2,4.4582,1784130308.112041,0.242634,13.902,0.012589,0.01431,30.0
15.000,2,4.4742,1784130308.128003,0.242634,13.902,-0.052873,-0.02200,30.0
15.000,2,4.4899,1784130308.143749,0.242634,13.902,-0.008560,-0.00107,30.0
15.000,2,4.5056,1784130308.159413,0.242634,13.902,-0.023667,-0.00662,30.0
15.000,2,4.5217,1784130308.175520,0.243018,13.924,0.018631,0.00961,30.0
15.000,2,4.5377,1784130308.191545,0.242634,13.902,0.042802,-0.01218,30.0
15.000,2,4.5537,1784130308.207526,0.242634,13.902,-0.043809,0.00662,30.0
15.000,2,4.5696,1784130308.223418,0.242634,13.902,-0.020645,-0.00021,30.0
15.000,2,4.5852,1784130308.239098,0.242634,13.902,-0.017624,0.01559,30.0
15.000,2,4.6013,1784130308.255181,0.242634,13.902,0.014603,-0.01175,30.0
15.000,2,4.6172,1784130308.271063,0.242634,13.902,0.064958,0.01004,30.0
15.000,2,4.6332,1784130308.287097,0.242634,13.902,0.028702,0.01944,30.0
15.000,2,4.6494,1784130308.303236,0.242634,13.902,-0.023667,0.00833,30.0
15.000,2,4.6654,1784130308.319218,0.242634,13.902,0.002518,-0.00406,30.0
15.000,2,4.6817,1784130308.335526,0.242634,13.902,-0.017624,-0.02200,30.0
15.000,2,4.6974,1784130308.351255,0.243018,13.924,0.008560,-0.01303,30.0
15.000,2,4.7134,1784130308.367265,0.242634,13.902,-0.050858,0.02286,30.0
15.000,2,4.7294,1784130308.383228,0.242634,13.902,0.030716,0.00406,30.0
15.000,2,4.7457,1784130308.399530,0.242634,13.902,-0.032731,0.00278,30.0
15.000,2,4.7628,1784130308.416633,0.242634,13.902,-0.017624,0.00919,30.0
15.000,2,4.7707,1784130308.424532,0.243018,13.924,0.065965,0.01047,30.0
15.000,2,4.7867,1784130308.440576,0.242634,13.902,0.003525,-0.00833,30.0
15.000,2,4.8028,1784130308.456677,0.243018,13.924,0.018631,0.00833,30.0
15.000,2,4.8188,1784130308.472641,0.242634,13.902,-0.007553,0.02628,30.0
15.000,2,4.8347,1784130308.488550,0.242634,13.902,-0.036759,0.00620,30.0
15.000,2,4.8513,1784130308.505120,0.242634,13.902,0.076036,0.01089,30.0
15.000,2,4.8670,1784130308.520895,0.243018,13.924,0.054887,-0.01218,30.0
15.000,2,4.8830,1784130308.536857,0.242634,13.902,-0.027695,0.01559,30.0
15.000,2,4.9110,1784130308.564881,0.242634,13.902,0.008560,-0.00534,30.0
15.000,2,4.9271,1784130308.580935,0.243018,13.924,0.024674,-0.00449,30.0
15.000,2,4.9428,1784130308.596611,0.242634,13.902,0.006546,0.01218,30.0
15.000,2,4.9587,1784130308.612504,0.242634,13.902,-0.028702,0.00449,30.0
15.000,2,4.9747,1784130308.628569,0.243018,13.924,0.021653,0.01859,30.0
15.000,2,4.9905,1784130308.644320,0.242634,13.902,0.023667,-0.00449,30.0
15.000,3,0.0000,1784130315.377443,0.249539,14.298,0.018631,0.15402,30.0
15.000,3,0.0157,1784130315.393148,0.249156,14.276,-0.099199,0.04721,30.0
15.000,3,0.0314,1784130315.408892,0.248772,14.254,-0.030716,0.01901,30.0
15.000,3,0.0468,1784130315.424282,0.248005,14.210,-0.064958,0.01260,30.0
15.000,3,0.0698,1784130315.447214,0.246854,14.144,-0.027695,0.01303,30.0
15.000,3,0.0857,1784130315.463093,0.246471,14.122,0.080064,0.00235,30.0
15.000,3,0.1012,1784130315.478616,0.246471,14.122,0.010575,-0.03653,30.0
15.000,3,0.1172,1784130315.494655,0.246471,14.122,0.079057,0.00961,30.0
15.000,3,0.1334,1784130315.510805,0.246471,14.122,0.000504,0.00833,30.0
15.000,3,0.1496,1784130315.527053,0.246087,14.100,-0.017624,0.00534,30.0
15.000,3,0.1654,1784130315.542798,0.246471,14.122,-0.063951,-0.00876,30.0
15.000,3,0.1813,1784130315.558780,0.246471,14.122,0.018631,-0.01688,30.0
15.000,3,0.1910,1784130315.568422,0.246471,14.122,0.023667,-0.02158,30.0
15.000,3,0.2059,1784130315.583302,0.246471,14.122,-0.000504,-0.00534,30.0
15.000,3,0.2217,1784130315.599103,0.246471,14.122,-0.008560,0.02072,30.0
15.000,3,0.2379,1784130315.615305,0.246471,14.122,-0.007553,-0.00705,30.0
15.000,3,0.2532,1784130315.630647,0.246471,14.122,-0.004532,0.05960,30.0
15.000,3,0.2691,1784130315.646565,0.246471,14.122,0.061936,-0.00491,30.0
15.000,3,0.2848,1784130315.662245,0.246471,14.122,-0.035752,-0.01816,30.0
15.000,3,0.3006,1784130315.678037,0.246471,14.122,0.032731,-0.01602,30.0
15.000,3,0.3167,1784130315.694192,0.246471,14.122,0.017624,0.00876,30.0
15.000,3,0.3326,1784130315.709994,0.246471,14.122,-0.019638,0.02371,30.0
15.000,3,0.3491,1784130315.726524,0.246471,14.122,0.025681,-0.01047,30.0
15.000,3,0.3643,1784130315.741735,0.246471,14.122,-0.000504,-0.00534,30.0
15.000,3,0.3802,1784130315.757633,0.246471,14.122,-0.058915,0.02200,30.0
15.000,3,0.3961,1784130315.773589,0.246087,14.100,-0.064958,0.01346,30.0
15.000,3,0.4123,1784130315.789743,0.246471,14.122,0.032731,-0.00748,30.0
15.000,3,0.4279,1784130315.805372,0.246471,14.122,0.044816,-0.00150,30.0
15.000,3,0.4415,1784130315.818949,0.246471,14.122,-0.013596,0.00748,30.0
15.000,3,0.4568,1784130315.834222,0.246087,14.100,-0.016617,-0.00748,30.0
15.000,3,0.4723,1784130315.849761,0.246087,14.100,-0.038773,-0.00320,30.0
15.000,3,0.4884,1784130315.865866,0.246471,14.122,-0.006546,-0.00577,30.0
15.000,3,0.5040,1784130315.881450,0.246471,14.122,-0.012589,0.00876,30.0
15.000,3,0.5200,1784130315.897461,0.246471,14.122,-0.023667,0.01474,30.0
15.000,3,0.5412,1784130315.918651,0.246471,14.122,0.012589,-0.01303,30.0
15.000,3,0.5629,1784130315.940375,0.246471,14.122,0.007553,-0.01089,30.0
15.000,3,0.5788,1784130315.956268,0.246471,14.122,0.026688,-0.02799,30.0
15.000,3,0.5947,1784130315.972105,0.246471,14.122,0.013596,-0.02799,30.0
15.000,3,0.6099,1784130315.987299,0.246471,14.122,0.057908,-0.00876,30.0
15.000,3,0.6259,1784130316.003356,0.246471,14.122,-0.036759,0.01602,30.0
15.000,3,0.6422,1784130316.019683,0.246471,14.122,-0.021653,-0.03098,30.0
15.000,3,0.6580,1784130316.035486,0.246471,14.122,0.027695,0.00406,30.0
15.000,3,0.6741,1784130316.051561,0.246471,14.122,-0.049851,0.00192,30.0
15.000,3,0.6895,1784130316.066944,0.246471,14.122,-0.086107,0.00876,30.0
15.000,3,0.7051,1784130316.082583,0.246471,14.122,0.002518,-0.00150,30.0
15.000,3,0.7211,1784130316.098541,0.246471,14.122,0.055894,-0.00790,30.0
15.000,3,0.7369,1784130316.114295,0.246471,14.122,-0.034745,0.01901,30.0
15.000,3,0.7525,1784130316.129958,0.246471,14.122,-0.043809,0.02457,30.0
15.000,3,0.7684,1784130316.145819,0.246087,14.100,-0.017624,0.00320,30.0
15.000,3,0.7842,1784130316.161640,0.246471,14.122,-0.018631,-0.02329,30.0
15.000,3,0.8002,1784130316.177665,0.246087,14.100,-0.010575,-0.01431,30.0
15.000,3,0.8162,1784130316.193627,0.246471,14.122,0.025681,-0.02329,30.0
15.000,3,0.8317,1784130316.209120,0.246471,14.122,-0.001511,-0.00150,30.0
15.000,3,0.8476,1784130316.225051,0.246471,14.122,0.013596,0.00107,30.0
15.000,3,0.8634,1784130316.240842,0.246471,14.122,-0.005539,0.00406,30.0
15.000,3,0.8793,1784130316.256740,0.246087,14.100,-0.015610,-0.01346,30.0
15.000,3,0.8953,1784130316.272722,0.246471,14.122,0.038773,0.00235,30.0
15.000,3,0.9112,1784130316.288619,0.246471,14.122,0.009567,-0.01901,30.0
15.000,3,0.9274,1784130316.304803,0.246471,14.122,0.063951,-0.00748,30.0
15.000,3,0.9427,1784130316.320137,0.246471,14.122,0.031724,0.01004,30.0
15.000,3,0.9587,1784130316.336102,0.246471,14.122,-0.048844,0.00449,30.0
15.000,3,0.9851,1784130316.362498,0.246471,14.122,0.012589,0.01218,30.0
15.000,3,1.0008,1784130316.378235,0.246087,14.100,-0.007553,-0.00107,30.0
15.000,3,1.0169,1784130316.394314,0.246087,14.100,0.021653,-0.00961,30.0
15.000,3,1.0327,1784130316.410102,0.246471,14.122,0.002518,-0.00705,30.0
15.000,3,1.0482,1784130316.425667,0.246087,14.100,-0.051865,0.00919,30.0
15.000,3,1.0640,1784130316.441462,0.246471,14.122,0.019638,0.00406,30.0
15.000,3,1.0801,1784130316.457560,0.246471,14.122,0.017624,0.00790,30.0
15.000,3,1.0961,1784130316.473510,0.246087,14.100,-0.031724,-0.00620,30.0
15.000,3,1.1124,1784130316.489840,0.246471,14.122,0.022660,-0.02371,30.0
15.000,3,1.1279,1784130316.505321,0.246471,14.122,0.014603,0.00363,30.0
15.000,3,1.1440,1784130316.521424,0.246471,14.122,-0.019638,0.00406,30.0
15.000,3,1.1598,1784130316.537247,0.246471,14.122,0.027695,0.00192,30.0
15.000,3,1.1757,1784130316.553113,0.246087,14.100,-0.027695,0.00919,30.0
15.000,3,1.1914,1784130316.568812,0.246471,14.122,-0.002518,-0.01773,30.0
15.000,3,1.2077,1784130316.585101,0.246471,14.122,0.034745,-0.02200,30.0
15.000,3,1.2237,1784130316.601136,0.246471,14.122,0.041794,-0.02029,30.0
15.000,3,1.2392,1784130316.616623,0.246471,14.122,0.002518,-0.01047,30.0
15.000,3,1.2549,1784130316.632341,0.246087,14.100,-0.020645,0.01602,30.0
15.000,3,1.2707,1784130316.648131,0.246471,14.122,0.058915,-0.00534,30.0
15.000,3,1.2870,1784130316.664458,0.246087,14.100,-0.019638,0.00577,30.0
15.000,3,1.3029,1784130316.680346,0.246471,14.122,-0.023667,-0.00320,30.0
15.000,3,1.3194,1784130316.696799,0.246471,14.122,0.016617,0.00235,30.0
15.000,3,1.3342,1784130316.711682,0.246471,14.122,0.002518,0.00064,30.0
15.000,3,1.3505,1784130316.727973,0.246471,14.122,-0.030716,0.00064,30.0
15.000,3,1.3667,1784130316.744115,0.246471,14.122,-0.041794,0.00790,30.0
15.000,3,1.3822,1784130316.759645,0.246087,14.100,0.039780,-0.01004,30.0
15.000,3,1.3977,1784130316.775180,0.246471,14.122,0.022660,0.00235,30.0
15.000,3,1.4137,1784130316.791134,0.246087,14.100,-0.047837,0.00534,30.0
15.000,3,1.4296,1784130316.807029,0.246471,14.122,0.013596,0.00833,30.0
15.000,3,1.4454,1784130316.822875,0.246471,14.122,-0.023667,-0.02927,30.0
15.000,3,1.4613,1784130316.838755,0.246471,14.122,-0.019638,-0.00833,30.0
15.000,3,1.4771,1784130316.854506,0.246087,14.100,0.011582,-0.02585,30.0
15.000,3,1.4928,1784130316.870279,0.246471,14.122,-0.010575,-0.00833,30.0
15.000,3,1.5100,1784130316.887415,0.246471,14.122,-0.022660,0.00107,30.0
15.000,3,1.5190,1784130316.896399,0.246087,14.100,0.020645,-0.00406,30.0
15.000,3,1.5347,1784130316.912124,0.246471,14.122,-0.015610,-0.00534,30.0
15.000,3,1.5506,1784130316.928045,0.246087,14.100,-0.016617,0.00919,30.0
15.000,3,1.5665,1784130316.943937,0.246471,14.122,0.078050,0.00363,30.0
15.000,3,1.5821,1784130316.959580,0.246087,14.100,0.041794,-0.00406,30.0
15.000,3,1.5977,1784130316.975133,0.246087,14.100,-0.031724,-0.00320,30.0
15.000,3,1.6134,1784130316.990820,0.246471,14.122,-0.015610,-0.00876,30.0
15.000,3,1.6294,1784130317.006865,0.246471,14.122,0.040787,0.00620,30.0
15.000,3,1.6454,1784130317.022816,0.246471,14.122,0.031724,0.01431,30.0
15.000,3,1.6606,1784130317.038058,0.246087,14.100,-0.008560,-0.01260,30.0
15.000,3,1.6766,1784130317.054077,0.246471,14.122,0.050858,-0.00150,30.0
15.000,3,1.6925,1784130317.069947,0.246087,14.100,0.038773,-0.00833,30.0
15.000,3,1.7087,1784130317.086170,0.246471,14.122,-0.022660,0.01089,30.0
15.000,3,1.7245,1784130317.101955,0.246087,14.100,-0.011582,0.00919,30.0
15.000,3,1.7402,1784130317.117623,0.246087,14.100,0.030716,0.01730,30.0
15.000,3,1.7563,1784130317.133754,0.246087,14.100,-0.082078,-0.01517,30.0
15.000,3,1.7722,1784130317.149623,0.246087,14.100,0.001511,0.01730,30.0
15.000,3,1.7877,1784130317.165169,0.246087,14.100,0.028702,-0.01047,30.0
15.000,3,1.8038,1784130317.181217,0.246471,14.122,0.039780,-0.00705,30.0
15.000,3,1.8196,1784130317.197076,0.246087,14.100,0.036759,-0.00449,30.0
15.000,3,1.8358,1784130317.213213,0.246087,14.100,-0.036759,0.00107,30.0
15.000,3,1.8517,1784130317.229180,0.246087,14.100,-0.024674,-0.00534,30.0
15.000,3,1.8677,1784130317.245104,0.246087,14.100,-0.078050,0.00192,30.0
15.000,3,1.8840,1784130317.261477,0.246087,14.100,0.000504,0.00192,30.0
15.000,3,1.8997,1784130317.277169,0.246087,14.100,-0.026688,0.00961,30.0
15.000,3,1.9156,1784130317.293031,0.246471,14.122,0.027695,0.01303,30.0
15.000,3,1.9319,1784130317.309375,0.246087,14.100,-0.025681,0.00577,30.0
15.000,3,1.9472,1784130317.324685,0.246087,14.100,0.038773,0.01260,30.0
